250최고,250최고가대비율,250최고가일,250최저,250최저가대비율,250최저가일,BPS,EPS,EV,PBR,PER,ROE,거래대비,거래량,결산월,고가,기준가,당기순이익,대비기호,대용가,등락율,매출액,상장주식,상한가,시가,시가총액,시가총액비중,신용비율,액면가,액면가단위,연중최고,연중최저,영업이익,예상체결가,예상체결수량,외인소진률,자본금,저가,전일대비,종목명,종목코드,하한가,현재가
+4400,-11.02,20180323,-2405,+62.79,20170519,1060,0,,3.69,0.00,-13.5,+109.01,98688,12,+4070,3990,-23,5,2550,-1.88,143,15833,+5180,-3955,620,,+0.53,500,원,+4400,-2595,-5,-0,0,+1.87,79,-3810,-75,키다리스튜디오,020120,-2795,-3915
+126500,-6.32,20180427,-68500,+72.99,20170928,56278,8142,,2.11,14.55,17.4,-78.09,146269,12,+121500,120500,2416,5,91580,-1.66,5892,22100,+156500,+121500,26188,,+0.23,5000,원,+126500,-85700,3158,-0,0,+19.51,1105,-115500,-2000,키움증권,039490,-84500,-118500
+1491000,-12.94,20180129,-878000,+47.84,20170420,2283683,16987,1.31,0.57,76.41,5.3,-73.98,617,12,+1328000,1303000,1792,5,964220,-0.38,29158,1113,+1693000,-1301000,14452,,+0.01,5000,원,+1491000,-1150000,2412,-0,0,+9.65,56,-1286000,-5000,태광산업,003240,-913000,-1298000
+3040,-43.91,20170517,-1530,+11.44,20180404,2680,268,8.42,0.64,6.36,-3.9,+249.79,107069,12,+1720,1700,-42,2,1050,+0.29,4692,36700,+2210,+1715,626,,+4.15,500,원,+2045,-1530,100,-0,0,+3.06,184,-1690,+5,태양금속,004100,-1190,+1705
+40300,-30.27,20171123,-23000,+22.17,20171103,2152,2053,10.63,13.06,13.69,9.6,+341.71,66272,12,+29150,29000,77,5,20880,-3.10,1059,4718,+37700,-28800,1326,,+2.69,500,원,+33800,-23650,120,-0,0,+0.63,38,-27700,-900,테이팩스,055490,-20300,-28100
+14250,-16.84,20170608,-10850,+9.22,20170926,7907,741,11.62,1.50,15.99,13.1,-64.45,29664,12,+11900,11800,394,2,8490,+0.42,10233,36728,+15300,11800,4352,,+0.16,500,원,+13950,-11250,417,-0,0,+5.41,184,-11700,+50,팜스코,036580,-8300,+11850
+36100,-14.68,20180219,-30500,+0.98,20180409,32013,2445,6.84,0.96,12.60,5.9,-91.60,2346,12,+31300,31000,221,5,22320,-0.65,2895,11500,+40300,31000,3542,,0.00,1000,원,+36100,-30500,230,-0,0,+25.78,143,-30800,-200,퍼시스,016800,-21700,-30800
+3050,-50.66,20170927,-280,+437.50,20170710,4444,0,,0.34,0.00,-115.2,+190.00,546204,12,+1535,1530,-1030,5,1040,-1.63,5565,54217,+1985,+1535,816,,0.00,500,원,+1920,-1225,-342,-0,0,+1.77,271,-1460,-25,페이퍼코리아,001020,-1075,-1505
+3720,-31.45,20180130,-1400,+82.14,20170818,1573,46,58.62,1.62,55.43,-12.5,+151.47,797997,12,-2700,2710,-79,5,1680,-5.90,3245,37404,+3520,-2660,954,,+1.11,500,원,+3720,-1430,-89,-0,0,+1.89,187,-2540,-160,평화산업,090080,-1900,-2550
+30900,-42.39,20180416,-2500,+612.00,20170926,2852,211,71.88,6.24,84.36,5.1,+164.88,5996636,12,+19800,19350,37,5,12380,-8.01,1120,43092,+25150,+19650,7670,,+2.29,500,원,+30900,-2925,84,-0,0,+1.70,217,-17000,-1550,필룩스,033180,-13550,-17800
+3735,-51.94,20170825,-1410,+27.30,20170614,0,0,,0.00,0.00,,-89.85,32634,8,+1800,1780,,2,1060,+0.84,,3284,+2310,1780,59,,+0.06,0,원,+2810,-1745,,-0,0,0.00,164,-1745,+15,하나니켈2호,099350,-1250,+1795
+12400,-23.79,20170609,-9210,+2.61,20180305,22441,1277,6.95,0.42,7.40,-2.8,-81.05,10604,12,+9540,9470,-76,5,7000,-0.21,18812,23207,+12300,9470,2193,,+0.69,5000,원,+10700,-9210,1001,-0,0,+4.43,1160,-9430,-20,하이트진로홀딩스,000140,-6630,-9450
+3680,-8.83,20170814,-2915,+15.09,20170926,4725,270,7.51,0.71,12.43,10.1,+217.96,272856,12,+3385,3230,116,2,2390,+3.87,2704,22864,+4195,+3280,767,,+1.33,500,원,+3455,-2935,108,-0,0,+1.42,114,+3245,+125,한국내화,010040,-2265,+3355
+77100,-34.37,20170915,-49700,+1.81,20180406,58993,6452,3.29,0.86,7.84,7.7,+162.06,18289,12,+51700,50400,498,2,37290,+0.40,7444,10415,+65500,50400,5270,,+0.12,500,원,+71500,-49700,661,-0,0,+24.11,52,-50200,+200,한국단자,025540,-35300,+50600
+8130,0.00,20180430,-3650,+122.74,20180306,7329,122,6.28,1.11,66.64,12.8,+441.91,8464909,12,+8130,6260,466,1,4500,+29.87,19206,36495,+8130,+6800,2967,,+1.48,5000,원,+8130,-3650,1572,-0,0,+1.91,1825,+6610,+1870,한라,014790,-4390,+8130
+1785,-4.48,20180306,-1335,+27.72,20170926,1846,98,12.01,0.92,17.40,2.4,+259.04,3635330,12,+1715,1630,36,2,1200,+4.60,2543,80565,+2115,+1645,1374,,+4.96,1000,원,+1785,-1395,95,-0,0,+5.85,838,-1625,+75,한솔홈데코,025750,-1145,+1705
+78400,-92.33,20180305,-6000,+0.17,20180430,4764,457,10.91,1.26,13.15,11.2,0.00,363058,12,-6500,6600,67,5,4350,-8.94,5279,12000,+8580,-6350,721,,+20.75,500,원,+78400,-6000,101,-0,0,+7.78,60,-6000,-590,한익스프레스,014130,-4620,-6010
+7470,-47.19,20170614,-3330,+18.47,20180413,14433,0,11.69,0.27,0.00,-33.6,+136.48,28272,12,+4005,3860,-1596,2,2700,+2.20,9067,29530,+5010,3860,1165,,0.00,5000,원,+4290,-3330,243,-0,0,+1.27,1551,-3850,+85,한진중공업홀딩스,003480,-2705,+3945
+56300,-7.10,20180403,-22500,+132.44,20170926,40978,0,33.43,1.28,0.00,-4.4,+333.14,121304,12,+53300,50500,-107,2,35350,+3.56,3307,6000,+65600,-50200,3138,,+2.03,5000,원,+56300,-36250,-73,-0,0,+1.54,300,-50200,+1800,한화갤러리아타임월드,027390,-35400,+52300
+8160,-23.65,20171026,-5890,+5.77,20180410,9820,1058,,0.63,5.89,6.5,-90.71,645653,12,+6230,6190,6887,2,4820,+0.65,149501,868530,+8040,+6200,54109,,+0.08,5000,원,+7510,-5890,9534,-0,0,+18.59,43427,-6150,+40,한화생명,088350,-4340,+6230
+26700,0.00,20180430,-14800,+80.41,20180214,16376,257,25.17,1.63,103.89,-3.5,+226.51,11232336,12,+26700,20550,-463,1,14790,+29.93,27257,85000,+26700,+24500,22695,,+0.61,5000,원,+26700,-14800,454,-0,0,+25.06,4250,+24100,+6150,현대로템,064350,-14400,+26700
+187500,-36.27,20170614,-96200,+24.22,20171227,177140,7407,16.31,0.67,16.13,18.2,-69.93,177993,12,+120000,118500,27033,2,82950,+0.84,154688,69165,+154000,+119000,82653,,+0.33,5000,원,+158000,-100500,146,-0,0,+17.69,3458,-118000,+1000,현대중공업,009540,-83000,+119500
+131500,-0.76,20180430,-64300,+102.95,20171019,75175,28420,9.18,1.74,4.59,7.5,+243.96,107135,12,+131500,126500,1081,2,96140,+3.16,25303,12223,+164000,+127000,15951,,+0.35,5000,원,+131500,-80900,2175,-0,0,+32.03,617,-126000,+4000,휠라코리아,081660,-89000,+130500
+34150,-20.06,20171204,-21150,+29.08,20170602,8386,1849,9.19,3.26,14.76,15.3,+201.14,347743,12,+27550,26600,805,2,19680,+2.63,5013,61856,+34550,26600,16887,,+0.36,500,원,+32550,-22500,1082,-0,0,+14.73,309,-26550,+700,GKL,114090,-18650,+27300
+77600,-21.01,20170801,-57300,+6.98,20170420,73540,8509,6.61,0.83,7.20,13.4,+109.20,109790,12,+61300,60400,10919,2,45900,+1.49,162099,92915,+78500,+60600,56957,,+0.14,5000,원,+71500,-59300,20712,-0,0,+19.84,4646,60400,+900,GS,078930,-42300,+61300
+57900,-35.75,20170511,-30200,+23.18,20180328,25842,3562,8.43,1.44,10.44,5.9,+433.82,904035,12,+38200,34100,1151,2,24550,+9.09,82666,77000,+44300,34100,28644,,+0.18,1000,원,+43300,-30200,1657,-0,0,+20.76,770,34100,+3100,GS리테일,007070,-23900,+37200
+4850,-26.29,20170703,-2880,+24.13,20180116,3055,360,8.05,1.17,9.93,11.9,+536.92,1028803,12,+3580,3305,110,2,2240,+8.17,1506,28427,+4295,+3425,1016,,+3.58,500,원,+3770,-2880,156,-0,0,+1.72,142,+3365,+270,NI스틸,008260,-2315,+3575
+187000,-16.58,20180110,-78300,+99.23,20170425,133995,10151,7.80,1.16,15.37,7.2,+127.45,245706,12,+157500,155500,2326,2,115070,+0.32,36316,23849,+202000,155500,37205,,+1.37,5000,원,+187000,-135000,2844,-0,0,+31.30,1272,-153500,+500,OCI,010060,-109000,+156000
+50600,-24.70,20171228,-28300,+34.63,20170420,37457,1162,8.95,1.02,32.79,7.7,-54.21,58835,12,+38300,37600,1363,2,27820,+1.33,26535,37535,+48850,+37800,14301,,+0.52,5000,원,+50400,-35550,1757,-0,0,+11.32,1877,-37200,+500,SKC,011790,-26350,+38100
+36650,-19.24,20170622,-25400,+16.54,20170925,13056,1686,30.97,2.27,17.56,23.1,+106.89,20272,12,+29800,29500,650,2,21830,+0.34,3308,16155,+38350,+29750,4782,,+0.42,1000,원,+35200,-26700,237,-0,0,+2.11,162,-29100,+100,SK디앤디,210980,-20650,+29600
23850,0.00,20171215,-2385,+900.00,20170419,0,0,13.42,0.00,0.00,-232.2,0.00,0,12,0,23850,3344,3,0,0.00,18039,17862,+35800,0,4260,,0.00,2500,원,23850,23850,441,-0,0,0.00,447,0,0,STX,011810,-11950,23850
+39550,-26.93,20171214,-25750,+12.23,20180413,15203,2242,6.74,1.90,12.89,13.0,-64.82,295825,12,+29050,28950,4375,5,22000,-0.17,16045,213941,+37600,-28800,61829,,+0.21,500,원,+33650,-25750,5309,-0,0,+28.41,1070,-28550,-50,강원랜드,035250,-20300,-28900
+6900,-16.67,20171127,-3680,+56.25,20170811,4764,129,17.55,1.21,44.57,1.9,+305.37,509638,12,+5890,5840,48,5,4320,-1.54,3000,40396,+7590,5840,2323,,+5.13,500,원,+6860,-5260,74,-0,0,+9.60,202,-5620,-90,경인양행,012610,-4090,-5750
+8280,-11.47,20170710,-5240,+39.89,20171116,994,0,6.70,7.37,0.00,11.5,+443.69,97021,12,+7400,6970,57,2,4870,+5.16,6631,21550,+9060,+7010,1580,,0.00,5000,원,+7400,-5270,563,-0,0,+0.32,1078,+7010,+360,고려개발,004200,-4880,+7330
+269000,-14.87,20170530,-210500,+8.79,20180308,333931,28471,5.92,0.69,8.04,8.6,-49.48,331,12,-229000,229500,478,5,165240,-0.22,2096,1600,+298000,-228500,3664,,+0.01,5000,원,+245000,-210500,563,-0,0,+13.49,80,-228000,-500,광주신세계,037710,-161000,-229000
+8380,-27.57,20180406,-3300,+83.94,20170926,3743,44,27.01,1.62,137.95,1.6,+261.26,338644,12,+6480,6410,10,5,4100,-5.30,1233,18057,+8330,+6480,1096,,+5.75,1000,원,+8380,-5120,26,-0,0,+3.82,181,-5980,-340,국제약품,002720,-4490,-6070
+2790,-27.42,20170712,-1855,+9.16,20180406,2045,63,13.93,0.99,32.14,1.7,-49.99,232234,12,+2070,2025,14,3,1330,0.00,920,36212,+2630,+2040,733,,+1.93,500,원,+2485,-1855,72,-0,0,+3.27,181,-2000,0,남성,004270,-1420,2025
+14450,-16.61,20170510,-11650,+3.43,20171220,11594,1713,5.31,1.04,7.03,9.9,+103.56,76005,12,+12300,12100,1254,5,9190,-0.41,19648,97668,+15700,+12150,11769,,+0.04,500,원,+12800,-11650,1854,-0,0,+13.38,508,-12050,-50,넥센타이어,002350,-8500,-12050
+12600,-33.89,20170912,-7950,+4.78,20180410,9567,561,3.01,0.87,14.85,7.2,-70.37,66238,12,+8410,8340,356,5,6170,-0.12,5121,48796,+10800,+8400,4065,,+0.29,500,원,+10200,-7950,306,-0,0,+20.74,244,-8270,-10,대덕전자,008060,-5840,-8330
+4950,-17.27,20170516,-3780,+8.33,20180117,11615,209,-3.79,0.35,19.59,1.5,-69.30,1747,3,+4270,4100,22,5,2870,-0.12,416,10490,+5330,4100,430,,+0.01,500,원,+4740,-3780,13,-0,0,+41.29,52,-4040,-5,대동전자,008110,-2870,-4095
+12650,-25.85,20170609,-8830,+6.23,20170926,13368,773,4.06,0.70,12.13,5.2,+284.38,68546,12,+9420,9350,594,2,6910,+0.32,33837,36213,+12150,9350,3397,,+1.13,1000,원,+10400,-9110,1145,-0,0,+5.53,362,-9170,+30,대상홀딩스,084690,-6550,+9380
+4030,-22.33,20180124,-1470,+112.93,20170419,743,54,26.07,4.21,57.96,7.9,+220.62,769296,12,+3305,3290,29,5,2100,-4.86,580,47646,+4275,+3305,1491,,+7.01,500,원,+4030,-2640,30,-0,0,+1.05,238,-3130,-160,대우부품,009320,-2305,-3130
+227500,-21.76,20180112,-80000,+122.50,20170714,43110,2613,29.09,4.13,68.12,6.2,+275.04,106004,12,+189000,186000,354,5,137640,-4.30,9603,11587,+241500,+189000,20624,,+1.54,2500,원,+227500,-156500,390,-0,0,+5.88,290,-174500,-8000,대웅제약,069620,-130500,-178000
+2225,-13.26,20180423,-1030,+87.38,20171222,1135,28,38.01,1.70,68.93,0.9,+393.64,10868738,12,+2025,1720,16,2,1230,+12.21,5051,68107,+2235,+1810,1314,,+6.96,500,원,+2225,-1080,10,-0,0,+1.67,341,+1800,+210,대원전선,006340,-1205,+1930
+347000,-20.61,20180207,-230500,+19.52,20170518,197854,44062,5.28,1.39,6.25,15.5,+160.67,23414,12,+275500,267500,2145,2,208650,+2.99,17794,6500,+347500,+271000,17908,,+0.59,5000,원,+347000,-255000,2842,-0,0,+8.64,410,+269500,+8000,대한유화,006650,-187500,+275500
+15850,-30.60,20170703,-9120,+20.61,20180417,22842,656,7.31,0.48,16.77,0.2,+754.46,1907960,12,+11300,9990,48,2,7390,+10.11,60493,95433,+12950,+10200,10498,,+0.78,5000,원,+12850,-9120,2413,-0,0,+30.43,5892,+10200,+1010,동국제강,001230,-7000,+11000
+8230,-2.43,20180430,-6710,+19.67,20171207,9271,506,6.45,0.87,15.87,4.6,+629.62,39540,12,+8230,7800,59,2,5610,+2.95,1202,13618,+10100,7800,1093,,+0.10,500,원,+8230,-6930,67,-0,0,+28.75,68,-7690,+230,동방아그로,007590,-5460,+8030
+5100,-0.78,20180104,-4530,+11.70,20170419,0,0,16.51,0.00,0.00,6.0,-0.12,1,12,+5060,5010,5,2,3500,+1.00,5,1586,+6510,+5060,80,,0.00,5000,원,+5100,-4900,5,-0,0,0.00,79,+5060,+50,동북아12호,083370,-3510,+5060
+137500,-20.00,20180118,-71000,+54.93,20170817,69781,1268,20.08,1.58,86.75,-0.9,+177.74,47697,12,114000,114000,-54,5,86640,-3.51,5550,8444,+148000,114000,9288,,+1.66,5000,원,+137500,-95000,239,-0,0,+27.00,422,-107500,-4000,동아에스티,170900,-80000,-110000
+11950,-24.69,20180129,-8250,+9.09,20170425,8284,212,6.99,1.09,42.45,14.7,+259.13,37675,12,+9220,9150,51,5,6400,-1.64,1617,4295,+11850,9150,387,,+2.28,5000,원,+11950,-8440,66,-0,0,+1.56,215,-8990,-150,동원수산,030720,-6410,-9000
+59400,-24.16,20170421,-43700,+3.09,20171123,11127,2375,10.16,4.05,18.97,20.8,-59.87,18639,12,+47000,46550,847,5,34440,-3.22,12832,25619,+60500,+47000,11541,,+0.30,5000,원,+54700,-43850,1026,-0,0,+1.13,1281,-44800,-1500,동원시스템즈,014820,-32600,-45050
+13400,-13.81,20180411,-7850,+47.13,20170714,9055,949,8.58,1.28,12.17,17.1,+101.61,243943,12,11650,11650,470,5,8850,-0.86,2589,27931,+15100,11650,3226,,+2.37,1000,원,+13400,-9530,110,-0,0,+10.77,279,-11200,-100,동화약품,000020,-8200,-11550
+20250,-7.90,20170721,-17450,+6.88,20170925,55125,1357,1.15,0.34,13.74,1.8,+119.99,16083,6,+18700,18300,42,2,13170,+1.91,2142,4150,+23750,+18350,774,,+0.40,1000,원,+19500,-17450,29,-0,0,+2.67,42,-18250,+350,만호제강,001080,-12850,+18650
+8980,-0.33,20180412,-8050,+11.18,20180116,0,0,,0.00,0.00,,+104.10,369107,12,+8950,8900,,2,7120,+0.56,,349044,+11550,8900,31239,,+0.03,0,원,+8980,-8050,,-0,0,+22.48,18156,8900,+50,맥쿼리인프라,088980,-6230,+8950
+11400,-28.07,20180221,-4915,+66.84,20170518,3717,311,29.45,2.21,26.37,8.3,+238.92,807643,12,-8600,8610,81,5,6370,-4.76,1401,24540,+11150,-8550,2012,,+8.20,500,원,+11400,-5940,75,-0,0,+5.52,123,-8040,-410,명문제약,017180,-6030,-8200
+6360,-13.99,20171103,-4800,+13.96,20170622,11384,634,,0.48,8.63,11.3,+101.25,229255,12,+5520,5500,2211,5,4180,-0.55,22844,177016,+7150,-5470,9683,,+0.23,5000,원,+5700,-4865,640,-0,0,+6.65,8851,-5440,-30,미래에셋생명,085620,-3850,-5470
+3305,-18.31,20171016,-2680,+0.75,20180425,0,0,7.77,0.00,0.00,-9.5,+1250550.00,50022,12,+2725,2695,-45,2,1880,+0.19,62,15200,+3500,+2725,410,,0.00,5000,원,+2895,-2680,26,-0,0,0.00,760,+2700,+5,바다로19호,155900,-1890,+2700
+4690,-10.87,20170619,-2815,+48.49,20170926,3260,381,8.03,1.28,10.97,4.7,-94.66,468458,12,+4225,4095,134,2,2940,+2.08,4147,68560,+5320,4095,2866,,+2.30,500,원,+4660,-3405,216,-0,0,+12.76,343,4095,+85,벽산,007210,-2870,+4180
+16300,-18.10,20170612,-12250,+8.98,20170420,13616,1204,6.63,0.98,11.09,17.3,+262.83,45443,12,+13700,13600,240,5,10060,-1.84,3102,9423,+17650,13600,1258,,+0.55,5000,원,+14350,-12500,242,-0,0,+1.98,471,-13200,-250,사조오양,006090,-9550,-13350
+68500,-36.35,20170612,-36350,+19.94,20180403,61520,3893,45.40,0.71,11.20,1.2,+158.52,26995,12,44200,44200,25,5,0,-1.36,3200,4854,+57400,-43800,2117,,+0.46,5000,원,+61900,-36350,-180,-0,0,+2.69,243,-42500,-600,삼광글라스,005090,-30950,-43600
+234000,-21.58,20171127,-133500,+37.45,20170419,152341,3133,22.24,1.20,58.57,6.0,-93.12,164700,12,+184500,180500,6432,2,133570,+1.66,63216,68765,+234500,-180000,126183,,+0.49,5000,원,+227000,-168000,1169,-0,0,+40.12,3485,-180000,+3000,삼성SDI,006400,-126500,+183500
+14950,-19.06,20170627,-11550,+4.76,20180404,23431,660,0.49,0.52,18.33,2.3,+142.12,23840,12,12350,12350,106,5,8890,-2.02,2294,20000,+16050,-12250,2420,,+0.24,500,원,+14050,-11550,89,-0,0,+48.57,100,-12000,-250,삼영전자,005680,-8650,-12100
+1790,-41.62,20170419,-995,+5.03,20170925,2376,0,,0.44,0.00,-31.2,-47.05,348997,12,+1075,1060,-318,5,650,-1.42,1004,34000,+1375,+1065,355,,+0.24,500,원,+1235,-998,-138,-0,0,+1.49,170,-1040,-15,삼영화학,003720,-745,-1045
+57700,-22.44,20180411,-31750,+40.94,20170809,12208,2423,11.15,3.67,18.47,19.7,+357.03,65055,12,47150,47150,358,5,36770,-5.09,2453,13900,+61200,47150,6220,,+0.72,1000,원,+57700,-35200,469,-0,0,+34.01,139,-44450,-2400,삼진제약,005500,-33050,-44750
+28350,-39.51,20180124,-5830,+194.17,20170419,3164,111,11.02,5.42,154.50,30.2,+303.10,252188,12,-17900,18100,101,5,11220,-5.25,2070,6614,+23500,-17850,1134,,+4.77,1000,원,+28350,-15500,86,-0,0,+25.27,66,-16600,-950,삼화전기,009470,-12700,-17150
+45650,-18.07,20180130,-32350,+15.61,20171031,22698,1260,6.26,1.65,29.68,10.5,+166.28,13647,12,+38300,37800,115,5,27970,-1.06,2747,4568,+49100,37800,1709,,+1.62,500,원,+45650,-34600,203,-0,0,+1.61,23,-36750,-400,샘표식품,248170,-26500,-37400
+11150,-45.02,20170614,-6040,+1.49,20180411,23192,3672,5.92,0.26,1.67,-2.8,+433.74,25890,12,+6150,6120,-222,2,4400,+0.16,29132,23480,+7950,+6150,1439,,+0.64,500,원,+8020,-6040,-258,-0,0,+4.68,117,-6080,+10,서연,007860,-4290,+6130
+9330,-21.76,20180419,-2700,+170.37,20170926,4519,121,42.47,1.62,60.33,1.9,+244.33,4294467,12,+7870,6290,17,2,4020,+16.06,1084,18000,+8170,+6600,1314,,+4.95,500,원,+9330,-3020,15,-0,0,+0.80,90,+6530,+1010,선도전기,007610,-4410,+7300
+986,-11.26,20180423,-618,+41.59,20171208,1210,0,19.89,0.72,0.00,-11.6,+176.42,768261,12,+892,871,-87,2,600,+0.46,2031,56858,+1130,-861,498,,+0.66,500,원,+986,-620,-50,-0,0,+2.41,284,-842,+4,성안,011300,-610,+875
+40450,-19.65,20170609,-31700,+2.52,20180328,59009,4568,2.42,0.55,7.11,7.8,-46.81,7114,12,+32600,32400,667,2,24620,+0.31,11111,14000,+42100,+32600,4550,,+0.19,500,원,+37050,-31700,698,-0,0,+36.40,70,-32250,+100,세방전지,004490,-22700,+32500
+1490,-14.43,20171122,-880,+44.89,20170926,1565,55,13.55,0.81,23.18,3.6,-75.65,1389919,6,+1305,1295,79,5,930,-1.54,8820,143708,+1680,+1305,1832,,+3.41,500,원,+1445,-1045,91,-0,0,+4.38,719,-1245,-20,신성통상,005390,-910,-1275
+12750,-18.82,20180412,-5640,+83.51,20170803,3924,0,32.99,2.64,0.00,1.0,+183.41,877743,12,+10450,9800,21,2,7250,+5.61,1850,52985,+12700,+9860,5484,,+4.68,500,원,+12750,-7650,90,-0,0,+1.71,265,-9580,+550,신풍제약,019170,-6860,+10350
+30350,-1.65,20180430,-11600,+157.33,20170929,18136,2023,10.03,1.65,14.76,16.6,+197.59,2093454,12,+30350,24900,3012,2,18920,+19.88,15171,100772,+32350,+26000,30080,,+0.58,5000,원,+30350,-18000,2509,-0,0,+4.37,5039,+25750,+4950,쌍용양회,003410,-17450,+29850
+1135,-12.78,20180419,-623,+58.91,20171122,742,0,,1.33,0.00,-39.1,+190.02,3877003,12,+991,914,-112,2,630,+8.32,217,47737,+1185,+949,473,,+0.51,500,원,+1135,-675,-29,-0,0,+1.68,239,+921,+76,씨아이테크,004920,-640,+990
+148000,0.00,20180430,-80000,+85.00,20170419,196938,12332,6.17,0.75,12.00,8.2,+253.13,154037,12,+148000,126000,554,2,90720,+17.46,4612,3896,+163500,+132000,5766,,+1.50,5000,원,+148000,-91200,532,-0,0,+10.14,195,+130500,+22000,아세아시멘트,183190,-88500,+148000
+19300,-24.09,20180201,-11650,+25.75,20170420,8005,1678,4.89,1.83,8.73,23.2,+180.27,211933,12,15250,15250,647,5,11280,-3.93,9598,32040,+19800,-15150,4694,,+1.25,500,원,+19300,-13600,751,-0,0,+21.29,160,-14100,-600,애경유화,161000,-10700,-14650
+2625,-13.33,20180413,-1010,+125.25,20170814,2267,0,,1.00,0.00,-4.7,+106.20,2569019,12,+2290,2250,-67,2,1570,+1.11,1218,79983,+2925,+2260,1820,,+1.26,500,원,+2625,-1240,-97,-0,0,+1.75,400,-2155,+25,엔케이,085310,-1575,+2275
+794,-1.89,20180424,-476,+63.66,20180326,873,0,,0.89,0.00,-14.7,+189.44,1636765,12,+790,745,-78,2,500,+4.56,281,67730,+968,-734,528,,+0.09,500,원,+794,-476,-27,-0,0,+2.38,339,-734,+34,엔케이물산,009810,-522,+779
+1820,-9.89,20180425,-1150,+42.61,20180117,2012,5,21.58,0.82,328.00,-2.5,+123.05,6329791,12,+1690,1525,-42,2,1060,+7.54,1774,85827,+1980,+1560,1408,,+3.52,500,원,+1820,-1150,11,-0,0,+0.49,429,+1560,+115,영흥철강,012160,-1070,+1640
+798000,-96.93,20170529,-21000,+16.67,20170926,16980,2868,19.84,1.44,8.54,85.9,+151.75,62167,12,+24550,24100,14864,2,16870,+1.66,1127,62644,+31300,24100,15348,,+0.29,500,원,+29850,-23900,49,-0,0,+18.36,313,24100,+400,오리온홀딩스,001800,-16900,+24500
+830,-26.51,20170712,-498,+22.49,20180102,352,48,,1.73,12.71,8.7,+118.59,3224213,12,+618,617,202,5,450,-1.13,1835,674203,+802,+618,4113,,+0.82,500,원,+740,-498,217,-0,0,+2.21,3371,-600,-7,우리종금,010050,-432,-610
+10350,-40.97,20171122,-4910,+24.44,20170424,3857,0,17.52,1.58,0.00,1.4,+189.75,168387,12,+6310,6240,14,5,4360,-2.08,2431,29696,+8110,+6310,1814,,+0.11,5000,원,+9930,-5880,38,-0,0,+2.45,1485,-6060,-130,웅진에너지,103130,-4370,-6110
+31000,-21.13,20180418,-21000,+16.43,20170926,39175,3597,5.69,0.62,6.80,4.2,+173.69,17735,12,24450,24450,55,3,17110,0.00,741,2200,+31750,-24200,538,,+0.74,5000,원,+31000,-22150,50,-0,0,+1.12,110,-23950,0,원림,005820,-17150,24450
+11300,-30.44,20180125,-6530,+20.37,20170424,6639,162,20.15,1.18,48.52,6.9,+185.60,89584,12,8040,8040,136,5,5940,-2.24,2461,27080,+10450,8040,2129,,+2.95,500,원,+11300,-7230,88,-0,0,+55.45,135,-7790,-180,유니퀘스트,077500,-5630,-7860
+508,-30.71,20180131,-311,+13.18,20170925,384,0,,0.92,0.00,1.5,-99.55,1940682,12,+364,360,7,5,240,-2.22,844,152189,+468,+361,536,,+0.01,200,원,+508,-316,-45,-0,0,+1.95,304,-349,-8,이아이디,093230,-252,-352
+6700,-27.91,20170615,-4375,+10.40,20180119,10724,933,14.82,0.45,5.18,-1.5,+126.92,4630,12,+4830,4810,-20,2,3270,+0.42,2388,10000,+6250,-4755,483,,+0.09,500,원,+5130,-4375,-24,-0,0,+14.73,50,-4740,+20,인팩,023810,-3370,+4830
+17900,-82.99,20170421,-840,+262.50,20170926,1805,41,13.53,1.69,74.27,-13.2,+371.96,14324161,12,+3295,2625,-120,2,1780,+16.00,4208,53404,+3410,+2760,1626,,+0.45,500,원,+3295,-1025,129,-0,0,+65.31,267,+2670,+420,일성건설,013360,-1840,+3045
+152500,-24.59,20170608,-108500,+5.99,20180308,120339,2245,45.57,0.96,51.22,0.8,-28.16,205,12,+117500,117000,26,5,81900,-1.71,670,2660,+152000,+117500,3059,,+0.06,5000,원,+135000,-108500,26,-0,0,+11.39,133,-114500,-2000,일성신약,003120,-82000,-115000
+83100,-63.48,20170519,-29050,+4.48,20180307,18939,700,29.68,1.60,43.36,249.6,+250.81,9182,12,31100,31100,5193,5,21140,-2.41,444,4346,+40400,31100,1319,,+3.54,500,원,+39100,-29050,3,-0,0,+6.40,22,-30200,-750,제일파마홀딩스,002620,-21800,-30350
+83900,-16.81,20170609,-64200,+8.72,20170817,71928,6630,4.43,0.97,10.53,12.5,+255.52,18234,12,+72000,71100,674,5,52610,-1.83,4507,5010,+92400,+72000,3497,,+0.61,2500,원,+80900,-69200,435,-0,0,+10.41,125,-69800,-1300,종근당홀딩스,001630,-49800,-69800
+2590,-27.61,20170508,-1575,+19.05,20171228,1764,701,63.44,1.06,2.67,3.0,-60.64,34879,12,+1885,1865,5,2,1260,+0.54,236,10000,+2420,1865,188,,0.00,500,원,+2455,-1575,-8,-0,0,+1.33,50,-1860,+10,진양폴리,010640,-1310,+1875
+168000,-33.93,20171013,-86500,+28.32,20170419,50965,877,26.06,2.18,126.57,2.9,+153.61,618640,12,+114000,113500,1251,5,83990,-2.20,19723,76274,+147500,113500,84664,,+1.65,500,원,+162500,-110000,1654,-0,0,+24.03,382,-110000,-2500,카카오,035720,-79500,-111000
